24750|Lane, Mary E. Bradley|Mizora: A Prophecy A MSS. Found Among the Private Papers of the Princess Vera Zarovitch|PS|Science fiction; Utopias -- Fiction; Utopian fiction; Women -- Fiction; Feminist fiction|24750-8.txt
24567|Lang, Allen Kim|Blind Man's Lantern|PS|Space colonies -- Fiction; Amish -- Fiction; Short stories; Science fiction|24567.txt
24864|Lang, Allen Kim|The Great Potlatch Riots|PS|Consumption (Economics) -- Fiction; Science fiction; Short stories|24864.txt
13984|Lang, Andrew (1844-1912)|In the Wrong Paradise, and Other Stories|PR|Slavery -- Fiction; Science fiction, English; Paranormal fiction; Short stories|13984.txt
29987|Lanier, Sterling E. (1927-2007)|Join Our Gang?|PS|Short stories; Science fiction|29987.txt
26782|Laumer, Keith (1925-1993)|It Could Be Anything|PS|Science fiction|26782.txt
21782|Laumer, Keith (1925-1993)|The Yillian Way|PS|Science fiction; Short stories; Retief (Fictitious character) -- Fiction|21782.txt
23028|Laumer, Keith (1925-1993)|Greylorn|PS|Science fiction|23028.txt
21627|Laumer, Keith (1925-1993)|Gambler's World|PS|Short stories; Life on other planets -- Fiction; Retief (Fictitious character) -- Fiction; Science fiction|21627.txt
25499|Le Queux, William (1864-1927)|The Great White Queen: A Tale of Treasure and Treason|PR|Science fiction|25499.txt
26637|Le Queux, William (1864-1927)|The Mystery of the Green Ray|PR|Science fiction|26637-8.txt
13841|Leadem, Christopher|Oberheim (Voices): A Chronicle of War|PS|Science fiction|13841.txt
17394|Leadem, Christopher|The Mantooth|PS|Fantasy; Science fiction|17394-8.txt
32583|Leahy, Tom|Tape Jockey|PS|Science fiction; Short stories|32583.txt
29975|Leahy, Tom|One Martian Afternoon|PS|Mars (Planet) -- Fiction; Short stories; Science fiction|29975.txt
33386|Leblanc, Maurice (1864-1941)|The Tremendous Event|PQ|English Channel -- Fiction; Science fiction; Earthquakes -- Fiction; Adventure stories|33386-8.txt
27665|Lee, William M.|Junior Achievement|PS|Science fiction; Short stories|27665.txt
22470|Leftwich, Edmund Harry|The Bell Tone|PS|Short stories; Science fiction|22470.txt
29504|Leiber, Fritz (1910-1992)|What's He Doing in There?|PS|Short stories; Science fiction|29504.txt
23162|Leiber, Fritz (1910-1992)|No Great Magic|PS|Science fiction|23162.txt
23164|Leiber, Fritz (1910-1992)|The Creature from Cleveland Depths|PS|Science fiction|23164.txt
22579|Leiber, Fritz (1910-1992)|Bread Overhead|PS|Short stories; Science fiction|22579.txt
29662|Leiber, Fritz (1910-1992)|The Moon is Green|PS|Short stories; Science fiction|29662.txt
25024|Leiber, Fritz (1910-1992)|The Night of the Long Knives|PS|Dystopias -- Fiction; Science fiction, American|25024.txt
32256|Leiber, Fritz (1910-1992)|The Big Time|PS|Science fiction; Time travel -- Fiction; War stories|32256-8.txt
24149|Leinster, Murray (1896-1975)|The Ambulance Made Two Trips|PS|Luck -- Fiction; Short stories; Science fiction; Gangsters -- Fiction; Police -- Fiction|24149.txt
17355|Leinster, Murray (1896-1975)|The Runaway Skyscraper|PS|Science fiction|17355.txt
23612|Leinster, Murray (1896-1975)|The Leader|PS|Parapsychology -- Fiction; Short stories; Science fiction|23612.txt
30815|Leinster, Murray (1896-1975)|The Hate Disease|PS|Science fiction|30815.txt
30408|Leinster, Murray (1896-1975)|The Fifth-Dimension Tube|PS|Science fiction|30408.txt
24104|Leinster, Murray (1896-1975)|The Aliens|PS|Science fiction; Space flight -- Fiction; Extraterrestrial beings -- Fiction|24104.txt
32324|Leinster, Murray (1896-1975)|Sam, This is You|PS|Science fiction; Short stories; Telephone -- Fiction|32324.txt
26174|Leinster, Murray (1896-1975)|The Machine That Saved The World|PS|Science fiction, American|26174.txt
18719|Leinster, Murray (1896-1975)|Space Tug|PS|Space stations -- Fiction; Science fiction; Sabotage -- Fiction|18719.txt
20920|Leinster, Murray (1896-1975)|Morale: A Story of the War of 1941-43|PS|War stories; Science fiction|20920.txt
22467|Leinster, Murray (1896-1975)|Sand Doom|PS|Science fiction|22467.txt
29455|Leinster, Murray (1896-1975)|Invasion|PS|Science fiction|29455.txt
18172|Leinster, Murray (1896-1975)|This World Is Taboo|PS|Science fiction; Quarantine -- Fiction; Space medicine -- Fiction; Life on other planets -- Fiction|18172.txt
23845|Leinster, Murray (1896-1975)|Talents, Incorporated|PS|Science fiction|23845-8.txt
31343|Leinster, Murray (1896-1975)|The Invaders|PS|Human-alien encounters -- Fiction; Science fiction|31343.txt
24035|Leinster, Murray (1896-1975)|The Pirates of Ersatz|PS|Engineers -- Fiction; Pirates -- Fiction; Science fiction|24035.txt
23439|Leinster, Murray (1896-1975)|Attention Saint Patrick|PS|Short stories; Science fiction|23439.txt
23636|Leinster, Murray (1896-1975)|A Matter of Importance|PS|Science fiction|23636.txt
17870|Leinster, Murray (1896-1975)|Operation Terror|PS|Science fiction; Extraterrestrial beings -- Fiction; Human-alien encounters -- Fiction|17870.txt
25051|Leinster, Murray (1896-1975)|Space Platform|PS|Science fiction, American|25051-8.txt
18361|Leinster, Murray (1896-1975)|Operation: Outer Space|PS|Interstellar travel -- Fiction; Television programs -- Fiction; Science fiction|18361.txt
35425|Leinster, Murray (1896-1975)|The Mad Planet|PS|Science fiction|35425.txt
23791|Leinster, Murray (1896-1975)|Scrimshaw|PS|Short stories; Moon -- Fiction; Science fiction|23791.txt
29448|Leinster, Murray (1896-1975)|Pariah Planet|PS|Life on other planets -- Fiction; Space medicine -- Fiction; Science fiction; Quarantine -- Fiction|29448-8.txt
32287|Lewis, Elisabeth R.|Know Thy Neighbor|PS|Short stories; San Francisco (Calif.) -- Fiction; Apartment houses -- Fiction; Neighbors -- Fiction; Science fiction|32287.txt
30844|Lewis, Irwin|To Invade New York....|PS|Science fiction; Short stories; New York (N.Y.) -- Fiction|30844.txt
31208|Lewis, Mike|Collectivum|PS|Short stories; Science fiction|31208.txt
30796|Lewis, Myron R.; Bova, Ben|The Dueling Machine|PS|Science fiction|30796.txt
30004|Lewis, Richard O.|A Bottle of Old Wine|PS|Science fiction; Short stories|30004.txt
1329|Lindsay, David (1876-1945)|A Voyage to Arcturus|PR|Science fiction; Life on other planets -- Fiction; Quests (Expeditions) -- Fiction; Psychological fiction|1329.txt
29614|Linebarger, Paul Myron Anthony (1913-1966)|The Game of Rat and Dragon|PS|Science fiction; Short stories|29614.txt
32876|Liston, E. J.|Castle of Terror|PS|Short stories; Science fiction|32876.txt
32396|Livingston, Berkeley (1909-1975)|Oogie Finds Love|PS|Short stories; Wrestling -- Fiction; Science fiction; Wrestlers -- Fiction; Prehistoric peoples -- Fiction|32396.txt
32726|Livingston, Berkeley (1909-1975)|Death of a B.E.M.|PS|Artists -- Fiction; Authors -- Fiction; Science fiction; Imagination -- Fiction; Short stories; Monsters -- Fiction|32726.txt
37775|Lloyd, John Uri (1849-1936)|Etidorhpa; or, The End of Earth.  The Strange History of a Mysterious Being and the Account of a Remarkable Journey|PS|Science fiction; Occultism -- Fiction; Earth (Planet) -- Internal structure -- Fiction; Fantasy fiction|37775-8.txt
26205|Locke, Robert Donald|Next Door, Next World|PS|Psychological fiction; Science fiction|26205.txt
32531|Locke, Robert Donald|Deepfreeze|PS|Science fiction|32531.txt
1164|London, Jack (1876-1916)|The Iron Heel|PS|Socialism -- Fiction; Dystopias -- Fiction; Political fiction; Revolutions -- Fiction; Oligarchy -- Fiction; Science fiction; Revolutionaries -- Fiction|1164.txt
21970|London, Jack (1876-1916)|The Scarlet Plague|PS|End of the world -- Fiction; Science fiction; Plague -- Fiction|21970-8.txt
29432|Long, Frank Belknap (1903-1994)|The Man the Martians Made|PS|Short stories; Mars (Planet) -- Fiction; Science fiction|29432.txt
23568|Long, Frank Belknap (1903-1994)|The Mississippi Saucer|PS|Science fiction; Short stories|23568.txt
28583|Long, Frank Belknap (1903-1994)|The Calm Man|PS|Science fiction; Short stories|28583.txt
24151|Long, Frank Belknap (1903-1994)|The Sky Trap|PS|Short stories; Science fiction|24151.txt
29418|Long, Frank Belknap (1903-1994)|The Man from Time|PS|Science fiction; Short stories; Time travel -- Fiction|29418.txt
32907|Loomis, Noel M. (1905-1969)|You Too Can Be A Millionaire|PS|Short stories; Science fiction|32907.txt
33872|Loomis, Noel M. (1905-1969)|Nine Men in Time|PS|Science fiction; Time travel -- Fiction; Printers -- Fiction; Short stories|33872.txt
31326|Loomis, Noel M. (1905-1969)|The Wealth of Echindul|PS|Short stories; Science fiction; Venus (Planet) -- Fiction|31326.txt
28953|Lowe, Richard E.|When I Grow Up|PS|Science fiction; Short stories|28953.txt
23099|Lowndes, Robert W. (1916-1998)|The Fourth Invasion|PS|Science fiction; Short stories|23099.txt
23091|Lowndes, Robert W. (1916-1998)|The Troubadour|PS|Short stories; Science fiction|23091.txt
14678|Lucas, E. V. (Edward Verrall) (1868-1938); Graves, Charles L. (Charles Larcom) (1856-1944)|The War of the Wenuses|PR|Wells, H. G. (Herbert George), 1866-1946 -- Parodies, imitations, etc.; Science fiction|14678.txt
32667|Ludwig, Edward W. (1920-1990)|The Holes and John Smith|PS|Short stories; Mars (Planet) -- Fiction; Musicians -- Fiction; Science fiction|32667.txt
38302|Ludwig, Edward W. (1920-1990)|The Lonely Ones|PS|Space flight -- Fiction; Short stories; Science fiction; Human-alien encounters -- Fiction; Space travelers -- Fiction|38302-0.txt
23146|MacApp, C. C. (1917-1971)|And All the Earth a Grave|PS|Short stories; Science fiction|23146.txt
27968|MacApp, C. C. (1917-1971)|Tulan|PS|Short stories; Science fiction|27968.txt
35198|Macaulay, Rose (1881-1958)|What Not: A Prophetic Comedy|PR|Bureaucracy -- Fiction; Satire; Science fiction; England -- Fiction|35198.txt
27682|MacKaye, Harold Steele (1866-1928)|The Panchronicon|PS|Science fiction; Time travel -- Fiction|27682.txt
30044|MacLean, Katherine|The Carnivore|PS|Short stories; Science fiction|30044.txt
33843|MacLean, Katherine|The Natives|PS|Science fiction; Short stories|33843.txt
31798|MacLean, Katherine|Games|PS|Short stories; Science fiction; Parapsychology -- Fiction|31798.txt
31356|MacLean, Katherine|The Man Who Staked the Stars|PS|Science fiction; Psychological fiction|31356.txt
24792|Maddren, Gerry|The Alternate Plan|PS|Short stories; Science fiction, American|24792.txt
32655|Magill, Rory|The Last Gentleman|PS|Science fiction; Short stories|32655.txt
36719|Maples, Richard|The Scapegoat|PS|Human-alien encounters -- Fiction; Impostors and imposture -- Fiction; Short stories; Journalists -- Fiction; Science fiction|36719.txt
32748|Marks, Winston K. (1915-1979)|Mate in Two Moves|PS|Diseases -- Fiction; Physicians -- Fiction; Science fiction|32748.txt
32828|Marks, Winston K. (1915-1979)|Backlash|PS|Science fiction; Robots -- Fiction; Human-alien encounters -- Fiction|32828-8.txt
32613|Marks, Winston K. (1915-1979)|Tabby|PS|Scientists -- Fiction; Islands of the Pacific -- Fiction; Epistolary fiction; Science fiction; Short stories; Insects -- Fiction|32613.txt
32149|Marks, Winston K. (1915-1979)|Unbegotten Child|PS|Science fiction; Short stories; Pregnancy -- Fiction|32149.txt
31841|Marks, Winston K. (1915-1979)|The Water Eater|PS|Science fiction; Short stories|31841.txt
32353|Marks, Winston K. (1915-1979)|The Mind Digger|PS|Short stories; Science fiction; Psychological fiction; Dramatists -- Fiction; Memory -- Fiction|32353.txt
24965|Marks, Winston K. (1915-1979)|The Deadly Daughters|PS|Science fiction, American; Short stories; Political fiction|24965.txt
32077|Marks, Winston K. (1915-1979)|Breeder Reaction|PS|Short stories; Science fiction|32077.txt
32735|Marks, Winston K. (1915-1979)|Forsyte's Retreat|PS|Science fiction; Hotels -- Fiction; Short stories|32735.txt
32676|Marks, Winston K. (1915-1979)|The Test Colony|PS|Human-alien encounters -- Fiction; Science fiction; Space colonies -- Fiction; Extraterrestrial beings -- Fiction|32676.txt
30386|Marlowe, Stephen (1928-2008)|The One and the Many|PS|Science fiction; Short stories|30386.txt
32827|Marlowe, Stephen (1928-2008)|Think Yourself to Death|PS|Short stories; Mayhem, Johnny (Fictitious character) -- Fiction; Science fiction|32827.txt
32820|Marlowe, Stephen (1928-2008)|World Beyond Pluto|PS|Short stories; Mayhem, Johnny (Fictitious character) -- Fiction; Science fiction|32820.txt
32641|Marlowe, Stephen (1928-2008)|Earthsmith|PS|Schools -- Fiction; Science fiction|32641.txt
30329|Marlowe, Stephen (1928-2008)|Black Eyes and the Daily Grind|PS|Science fiction; Short stories|30329.txt
27019|Marlowe, Stephen (1928-2008)|My Shipmate—Columbus|PS|Columbus, Christopher -- Fiction; Time travel -- Fiction; Science fiction|27019.txt
32351|Marlowe, Stephen (1928-2008)|Voyage To Eternity|PS|Science fiction|32351.txt
26966|Marlowe, Stephen (1928-2008)|A Place in the Sun|PS|Science fiction; Mayhem, Johnny (Fictitious character) -- Fiction; Short stories|26966-8.txt
32134|Marlowe, Stephen (1928-2008)|The Dictator|PS|Science fiction; Assassins -- Fiction; Short stories|32134.txt
32133|Marlowe, Stephen (1928-2008)|The Graveyard of Space|PS|Science fiction; Married people -- Fiction; Space flight -- Fiction; Short stories|32133.txt
32890|Marlowe, Stephen (1928-2008)|Home is Where You Left It|PS|Short stories; Space colonies -- Fiction; Science fiction|32890.txt
32150|Marlowe, Stephen (1928-2008)|Prison of a Billion Years|PS|Prisoners -- Fiction; Science fiction; Time travel -- Fiction; Short stories|32150.txt
32953|Marlowe, Stephen (1928-2008); Garrett, Randall (1927-1987)|Quest of the Golden Ape|PS|Science fiction; Adventure stories|32953.txt
30383|Marmor, Arnold (1927-1978)|Spies Die Hard!|PS|Science fiction; Short stories; Mars (Planet) -- Fiction; Spy stories|30383.txt
23930|Martin, Robert J.|Beyond Pandora|PS|Short stories; Science fiction; Medical fiction|23930.txt
24122|Martino, Joseph Paul|Pushbutton War|PS|Science fiction; War stories; Short stories|24122.txt
28048|Mattox, Alan|Shepherd of the Planets|PS|Short stories; Science fiction|28048.txt
28543|Max, Frederic|Rex Ex Machina|PS|Science fiction; Short stories|28543.txt
23429|Mayfield, M. I.|On Handling the Data|PS|Epistolary fiction; Science fiction; Short stories|23429.txt
32284|McCain, Vernon L.|The Hitch Hikers|PS|Mars (Planet) -- Fiction; Science fiction; Martians -- Fiction; Human-alien encounters -- Fiction; Short stories|32284.txt
26180|McClatchie, Sam|Mother America|PS|Science fiction; Short stories|26180.txt
24399|McComas, J. Francis (1911-1978)|Criminal Negligence|PS|Short stories; Prisons -- Fiction; Science fiction|24399.txt
29889|McConnell, James V. (1925-1990)|Life Sentence|PS|Science fiction; Short stories|29889.txt
32652|McGivern, William P. (1921-1982)|The Chameleon Man|PS|Science fiction; World War, 1939-1945 -- United States -- Fiction; Short stories|32652.txt
32361|McGreevey, John (1922-2010)|The Prophetic Camera|PS|Short stories; Science fiction; Photography -- Fiction|32361.txt
30972|McGuire, John Joseph (1917-1981)|Take the Reason Prisoner|PS|Science fiction; Prisons -- Fiction; Prison wardens -- Fiction|30972.txt
18641|McGuire, John Joseph (1917-1981); Piper, H. Beam (1904-1964)|Hunter Patrol|PS|Science fiction|18641.txt
32717|McKenty, Jack|Wait for Weight|PS|Science fiction; Short stories|32717.txt
30380|McKimmey, James (1923-2011)|Pipe of Peace|PS|Science fiction; Short stories|30380.txt
32243|McKimmey, James (1923-2011)|Confidence Game|PS|Businessmen -- Fiction; Science fiction; Self-confidence -- Fiction; Short stories|32243.txt
31703|McKimmey, James (1923-2011)|'Mid Pleasures and Palaces|PS|Short stories; Science fiction|31703.txt
30045|McKimmey, James (1923-2011)|Planet of Dreams|PS|Short stories; Science fiction|30045.txt
29578|McKimmey, James (1923-2011)|George Loves Gistla|PS|Short stories; Science fiction|29578.txt
30438|McKimmey, James (1923-2011)|The Eyes Have It|PS|Short stories; Science fiction|30438.txt
29962|McKimmey, James (1923-2011)|Celebrity|PS|Science fiction; Short stories|29962.txt
31961|Meadows, Mark|Joy Ride|PS|Science fiction; Short stories|31961.txt
22132|Meek, S. P. (Sterner St. Paul) (1894-1972)|Giants on the Earth|PS|Science fiction|22132.txt
29326|Meek, S. P. (Sterner St. Paul) (1894-1972)|The Great Drought|PS|Science fiction|29326.txt
29069|Meek, S. P. (Sterner St. Paul) (1894-1972)|Poisoned Air|PS|Science fiction|29069.txt
29401|Meek, S. P. (Sterner St. Paul) (1894-1972)|The Solar Magnet|PS|Science fiction|29401.txt
22512|Merliss, Reuben (Reuben Robert) (1915-1987)|The Stutterer|PS|Short stories; Robots -- Fiction; Science fiction; Telepathy -- Fiction|22512-8.txt
31661|Merril, Judith (1923-1997)|Exile from Space|PS|Science fiction|31661.txt
765|Merritt, Abraham (1884-1943)|The Moon Pool|PS|Botanists -- Fiction; Geographical myths -- Fiction; Science fiction; Oceania -- Fiction|765-8.txt
3479|Merritt, Abraham (1884-1943)|The Metal Monster|PS|Science fiction; Tibet Autonomous Region (China) -- Fiction; Adventure and adventurers -- Fiction|3479.txt
32587|Merwin, Sam (1910-1996)|The Ambassador|PS|Science fiction; Ambassadors -- Fiction; Computers -- Fiction|32587.txt
29209|Merwin, Sam (1910-1996)|Reel Life Films|PS|Short stories; Science fiction|29209-8.txt
31215|Merwin, Sam (1910-1996)|A World Apart|PS|Short stories; Science fiction; Time travel -- Fiction|31215.txt
29195|Merwin, Sam (1910-1996)|It's All Yours|PS|Short stories; Science fiction|29195-8.txt
32837|Miller, Walter M. (1923-1996)|Check and Checkmate|PS|Political fiction; Science fiction|32837.txt
32775|Miller, Walter M. (1923-1996)|The Ties That Bind|PS|Science fiction|32775-8.txt
29643|Miller, Walter M. (1923-1996)|Death of a Spaceman|PS|Short stories; Science fiction|29643.txt
29170|Miller, Walter M. (1923-1996)|The Hoofer|PS|Science fiction; Short stories|29170.txt
32416|Miller, Walter M. (1923-1996)|Way of a Rebel|PS|Submarines (Ships) -- Fiction; War stories; Science fiction; Short stories|32416-8.txt
27307|Mitchell, John Ames (1845-1918)|The Last American  A Fragment from The Journal of Khan-li, Prince of Dimph-Yoo-Chur and Admiral in the Persian Navy|PS|Science fiction|27307-8.txt
7485|Mitchell, John Ames (1845-1918)|The Last American  A Fragment from the Journal of Khan-li, Prince of Dimph-yoo-chur and Admiral in the Persian Navy|PS|Science fiction|7485.txt
22152|Moffett, Cleveland (1863-1926)|Possessed|PS|Science fiction|22152-8.txt
8684|Moffett, Cleveland (1863-1926)|The Conquest of America: A Romance of Disaster and Victory, U.S.A., 1921 A.D.|PS|Science fiction; Imaginary wars and battles -- Fiction|8684.txt
23149|Mohler, Will|In the Control Tower|PS|Short stories; Science fiction|23149.txt
18257|Moldeven, Meyer|The Universe — or Nothing|PS|Science fiction|18257.txt
28550|Moore, C. L. (Catherine Lucile) (1911-1987)|Song in a Minor Key|PS|Science fiction; Short stories|28550.txt
32850|Moore, C. L. (Catherine Lucile) (1911-1987)|The Tree of Life|PS|Mars (Planet) -- Fiction; Science fiction; Human-alien encounters -- Fiction|32850.txt
31788|Moore, Dan T.|The Double Spy|PS|Human-alien encounters -- Fiction; Spy stories; Short stories; Science fiction|31788.txt
24246|Moore, Ward (1903-1978)|Greener Than You Think|PS|Science fiction|24246-8.txt
32631|Morehart, Malcolm B.|Restricted Tool|PS|Science fiction; Short stories; Human-alien encounters -- Fiction|32631.txt
26882|Morrow, Lowell Howard|Omega, the Man|PS|Science fiction|26882.txt
31327|Mullen, Stanley (1911-1974)|Master of the Moondog|PS|Moon -- Fiction; Mines and mineral resources -- Fiction; Pets -- Fiction; Man-woman relationships -- Fiction; Science fiction|31327.txt
32709|Mullen, Stanley (1911-1974)|Shock Treatment|PS|Science fiction|32709.txt
13716|Munro, John (1849-1930)|A Trip to Venus: A Novel|PR|Science fiction; Venus (Planet) -- Fiction|13716-0.txt
31995|Myers, Howard L. (1930-1971)|The Reluctant Weapon|PS|Science fiction; Short stories|31995.txt
33934|Neville, Kris (1925-1980)|She Knew He Was Coming|PS|Mars (Planet) -- Fiction; Short stories; Prostitutes -- Fiction; Science fiction|33934.txt
23571|Neville, Kris (1925-1980)|General Max Shorter|PS|Science fiction; Short stories|23571.txt
33642|Neville, Kris (1925-1980)|Earth Alert!|PS|Parapsychology -- Fiction; Science fiction|33642.txt
30767|Neville, Kris (1925-1980)|New Apples in the Garden|PS|Science fiction; Engineers -- Fiction; Short stories|30767.txt
26852|Nicoll, Maurice (1884-1953)|The Blue Germ|PR|Science fiction|26852.txt
2026|Niemann, August (1839-1919)|The Coming Conquest of England|PT|Science fiction; Imaginary wars and battles|2026.txt
28893|Nolan, William F.|Of Time and Texas|PS|Short stories; Science fiction|28893.txt
29308|Nolan, William F.|Small World|PS|Science fiction; Short stories|29308.txt
27696|Noll, Ray C.|A Fine Fix|PS|Short stories; Science fiction|27696.txt
16921|Norton, Andre (1912-2005)|Plague Ship|PS|Space ships -- Fiction; Life on other planets -- Fiction; Science fiction; Solar Queen (Imaginary space vehicle) -- Fiction|16921.txt
25550|Norton, Andre (1912-2005)|The Defiant Agents|PS|Space and time -- Fiction; Time travel -- Fiction; Science fiction|25550-8.txt
19651|Norton, Andre (1912-2005)|Key Out of Time|PS|Trehern, Kerara (Fictitious character) -- Fiction; Science fiction; Ashe, Gordon (Fictitious character) -- Fiction; Time travel -- Fiction; Fox, Travis (Fictitious character) -- Fiction|19651-8.txt
20788|Norton, Andre (1912-2005)|Storm Over Warlock|PS|Science fiction|20788-8.txt
18458|Norton, Andre (1912-2005)|Star Born|PS|Science fiction; Space colonies -- Fiction|18458.txt
30960|Norton, Andre (1912-2005)|The People of the Crater|PS|Air pilots -- Fiction; Science fiction|30960.txt
19029|Norton, Andre (1912-2005)|The Gifts of Asti|PS|Science fiction; Short stories|19029.txt
19145|Norton, Andre (1912-2005)|The Time Traders|PS|Time travel -- Fiction; Science fiction|19145.txt
18846|Norton, Andre (1912-2005)|Voodoo Planet|PS|Solar Queen (Imaginary space vehicle) -- Fiction; Life on other planets -- Fiction; Space ships -- Fiction; Science fiction|18846.txt
29019|Norton, Andre (1912-2005)|All Cats Are Gray|PS|Short stories; Science fiction|29019.txt
19090|Norton, Andre (1912-2005)|Star Hunter|PS|Science fiction|19090.txt
32142|Nourse, Alan Edward (1928-1992)|Marley's Chain|PS|Race relations -- Fiction; Short stories; Science fiction|32142.txt
23882|Nourse, Alan Edward (1928-1992)|Gold in the Sky|PS|Science fiction|23882.txt
31094|Nourse, Alan Edward (1928-1992)|Bear Trap|PS|War stories; Science fiction|31094.txt
22875|Nourse, Alan Edward (1928-1992)|Circus|PS|Authors -- Fiction; Short stories; Science fiction; Extraterrestrial beings -- Fiction|22875.txt
31236|Nourse, Alan Edward (1928-1992)|Martyr|PS|Longevity -- Fiction; Science fiction|31236.txt
31932|Nourse, Alan Edward (1928-1992)|Contamination Crew|PS|Science fiction; Short stories; Human-alien encounters -- Fiction|31932.txt
22876|Nourse, Alan Edward (1928-1992)|The Link|PS|Extraterrestrial beings -- Fiction; Short stories; Science fiction|22876.txt
22997|Nourse, Alan Edward (1928-1992)|Second Sight|PS|Short stories; Parapsychology -- Fiction; Science fiction|22997.txt
24274|Nourse, Alan Edward (1928-1992)|The Native Soil|PS|Human-alien encounters -- Fiction; Short stories; Science fiction|24274.txt
24275|Nourse, Alan Edward (1928-1992)|Letter of the Law|PS|Science fiction; Short stories; Legal stories|24275.txt
24276|Nourse, Alan Edward (1928-1992)|The Coffin Cure|PS|Short stories; Science fiction, American; Physicians -- Fiction|24276.txt
22869|Nourse, Alan Edward (1928-1992)|The Dark Door|PS|Psychological fiction; Short stories; Science fiction|22869.txt
22867|Nourse, Alan Edward (1928-1992)|Meeting of the Board|PS|Satire; Science fiction; Short stories; Industrial relations -- Fiction|22867.txt
22866|Nourse, Alan Edward (1928-1992)|An Ounce of Cure|PS|Short stories; Medical fiction; Science fiction|22866.txt
31223|Nourse, Alan Edward (1928-1992)|Infinite Intruder|PS|Science fiction|31223.txt
24290|Nourse, Alan Edward (1928-1992)|PRoblem|PS|Short stories; Human-alien encounters -- Fiction; Science fiction|24290.txt
22881|Nourse, Alan Edward (1928-1992)|My Friend Bobby|PS|Telepathy -- Fiction; Boys -- Fiction; Short stories; Dogs -- Fiction; Science fiction|22881.txt
22882|Nourse, Alan Edward (1928-1992)|Image of the Gods|PS|Science fiction; Short stories; Space colonies -- Fiction|22882.txt
31976|Nourse, Alan Edward (1928-1992)|Derelict|PS|Science fiction; Space ships -- Fiction; Short stories|31976.txt
18492|Nourse, Alan Edward (1928-1992)|Star Surgeon|PS|Extraterrestrial beings -- Fiction; Science fiction; Medical students -- Fiction|18492.txt
32530|Nowlan, Philip Francis (1888-1940)|Armageddon—2419 A.D.|PS|Science fiction; War stories|32530.txt
32900|O'Brien, David Wright (1918-1944)|Rats in the Belfry|PS|Short stories; House construction -- Fiction; Science fiction; World War, 1939-1945 -- United States -- Fiction|32900.txt
29822|O'Hara, Thomas J.|Rescue Squad|PS|Short stories; Science fiction; Space flight -- Fiction|29822.txt
24121|O'Keefe, John|As Long As You Wish|PS|Time travel -- Fiction; Science fiction; Short stories; Psychological fiction|24121.txt
30680|Olin, Richard|All Day Wednesday|PS|Science fiction; Short stories|30680.txt
34703|Onions, Oliver (1873-1961)|The Tower of Oblivion|PR|Science fiction|34703.txt
30705|Page, Gerald W.|The Happy Man|PS|Science fiction|30705.txt
32615|Palmer, Ray (1910-1977)|The Hell Ship|PS|Space ships -- Fiction; Slavery -- Fiction; Science fiction; Mutiny -- Fiction|32615.txt
39572|Pangborn, Edgar (1909-1976)|West Of The Sun|PS|Science fiction|39572-8.txt
26536|Pangborn, Edgar (1909-1976)|The Good Neighbors|PS|Science fiction; Human-alien encounters -- Fiction; Short stories|26536.txt
32345|Parker, Lewis|The Animated Pinup|PS|Short stories; Science fiction|32345.txt
33919|Parker, Watson|Suzy|PS|Space flight -- Fiction; Science fiction; Man-woman relationships -- Fiction; Short stories|33919.txt
29354|Pease, M. C.|This One Problem|PS|Short stories; Science fiction|29354.txt
37572|Pease, M. C.|The Way of Decision|PS|Group marriage -- Fiction; Science fiction|37572.txt
31680|Pease, M. C.|Generals Help Themselves|PS|Short stories; War stories; Generals -- Fiction; Science fiction|31680.txt
32861|Pederson, Con|The Genius|PS|Short stories; Science fiction|32861.txt
29390|Pelcher, Anthony (1897-1981)|Astounding Stories of Super-Science April 1930|PN|Science fiction -- Periodicals; Science fiction, American -- Periodicals|29390-8.txt
31755|Peterson, John Victor|Political Application|PS|Science fiction; Short stories|31755.txt
28645|Peterson, John Victor|Lost in the Future|PS|Short stories; Science fiction|28645.txt
13528|Petrovic, Walter D.|Scorched Earth: A Future History of Planet Earth|PS|Science fiction|13528.txt
25862|Peyton, Green (1907-1968)|The Chamber of Life|PS|Science fiction|25862.txt
26967|Peyton, Green (1907-1968)|The Coming of the Ice|PS|Short stories; Science fiction|26967.txt
32901|Phelps, A. H.|The Merchants of Venus|PS|Venus (Planet) -- Fiction; Science fiction; Space colonies -- Fiction; Short stories|32901.txt
32712|Phillips, Rog (1909-1965)|Cube Root of Conquest|PS|Science fiction; Short stories|32712.txt
30683|Phillips, Rog (1909-1965)|The Unthinking Destroyer|PS|Short stories; Science fiction|30683.txt
32802|Phillips, Rog (1909-1965)|Tillie|PS|Short stories; Space flight -- Fiction; Space ships -- Fiction; Science fiction|32802.txt
27491|Phillips, Rog (1909-1965)|Unthinkable|PS|Science fiction|27491.txt
26936|Phillips, Rog (1909-1965)|The Gallery|PS|Science fiction; Short stories|26936.txt
32663|Phillips, Rog (1909-1965)|Ye of Little Faith|PS|Science fiction|32663.txt
32590|Phillips, Rog (1909-1965)|The Old Martians|PS|Short stories; Science fiction; Mars (Planet) -- Fiction|32590.txt
18814|Piper, H. Beam (1904-1964)|The Mercenaries|PS|Science fiction|18814.txt
18105|Piper, H. Beam (1904-1964)|Genesis|PS|Science fiction|18105.txt
